TH8m6J3gPH0,Robin Thicke,Give It 2 U,everything,And make __ you fantasize,57380,61460,4080,1,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
TH8m6J3gPH0,Robin Thicke,Give It 2 U,everything,And make __ you fantasize,118100,121990,3890,1,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
TH8m6J3gPH0,Robin Thicke,Give It 2 U,everything,And make __ you fantasize,178640,182430,3790,1,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
TH8m6J3gPH0,Robin Thicke,Give It 2 U,everything,And make __ you fantasize,193720,197460,3740,1,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
kffacxfA7G4,Justin Bieber,Baby,anything,I'll buy you __,84060,85830,1770,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
4GuqB1BQVr4,Justin Bieber,Boyfriend,everything,I'd like to be __ you want,28870,34240,5370,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
4GuqB1BQVr4,Justin Bieber,Boyfriend,anything,"I can be a gentleman, __ you want",46470,51770,5300,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
4GuqB1BQVr4,Justin Bieber,Boyfriend,everything,I'd like to be __ you want,78530,83780,5250,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
4GuqB1BQVr4,Justin Bieber,Boyfriend,anything,"I can be a gentleman, __ you want",96060,101140,5080,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
4GuqB1BQVr4,Justin Bieber,Boyfriend,anything,"I can be a gentleman, __ you want",136070,140960,4890,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
OpQFFLBMEPI,P!Nk,Just Give Me A Reason,everything,I thought that we were fine (Oh we had __),77480,82300,4820,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
Z8eXaXoUJRQ,Selena Gomez,Slow Down,rhythm,I wanna steal you for a __ and affection,11120,14770,3650,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
rYEDA3JcQqw,Adele,Rolling In The Deep,crystal,Finally I can see you __ clear,13370,17890,4520,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
Ob7vObnFUJc,Beyoncй,Love On Top,everything,When I need to make __ stop,77500,80140,2640,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
Ob7vObnFUJc,Beyoncй,Love On Top,everything,When I need to make __ stop,159290,161960,2670,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
Ob7vObnFUJc,Beyoncй,Love On Top,everything,When I need you baby __ stops,200420,202940,2520,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
Ob7vObnFUJc,Beyoncй,Love On Top,everything,When I need you __ stops,220940,223070,2130,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
Ob7vObnFUJc,Beyoncй,Love On Top,everything,When I need you __ stops,241550,243580,2030,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
Ob7vObnFUJc,Beyoncй,Love On Top,everything,When I need you __ stops,262110,264110,2000,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
FHp2KgyQUFk,Beyoncй,Best Thing I Never Had,everything,I thought that you did __ right,24200,29130,4930,1,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
bnVUHWCynig,Beyoncй,Halo,everything,You're __ I need and more,73030,76050,3020,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
bnVUHWCynig,Beyoncй,Halo,everything,You're __ I need and more,145150,148090,2940,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
bnVUHWCynig,Beyoncй,Halo,everything,You're __ I need and more,220200,223200,3000,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
gtOV7bp-gys,Robbie Williams,Candy,system,Father beat the __,75480,77600,2120,1,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
nRpjsFcb2uo,John Legend,Made To Love,anything,Ooh I've never seen __,26690,30610,3920,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
r_8ydghbGSg,Demi Lovato,Skyscraper,everything,You can take __ I have,49060,53410,4350,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
r_8ydghbGSg,Demi Lovato,Skyscraper,everything,You can break __ I am,53410,57520,4110,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
r_8ydghbGSg,Demi Lovato,Skyscraper,everything,You can take __ I have,113690,118320,4630,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
r_8ydghbGSg,Demi Lovato,Skyscraper,everything,You can break __ I am,118320,122320,4000,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
r_8ydghbGSg,Demi Lovato,Skyscraper,everything,You can take __ I have,173740,178180,4440,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
r_8ydghbGSg,Demi Lovato,Skyscraper,everything,You can break __ I am,178180,182430,4250,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
z3zdIHDTbg0,Demi Lovato,Made In The Usa,everything,Tell me girl every day you're my __,13740,16560,2820,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
Ve9cBwI-pAg,Lily Allen,Somewhere Only We Know,everything,This could be the end of __,123390,128270,4880,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
Ve9cBwI-pAg,Lily Allen,Somewhere Only We Know,everything,This could be the end of __,179610,184080,4470,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
Ve9cBwI-pAg,Lily Allen,Somewhere Only We Know,everything,This could be the end of __,201780,206440,4660,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
fUYaosyR4bE,Lily Allen,Not Fair,says,He __ he loves me all the time,10370,12070,1700,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
UJtB55MaoD0,Jessie J,Domino,rhythm,Sparkin' up a __,47840,49720,1880,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
UJtB55MaoD0,Jessie J,Domino,rhythm,Sparkin' up a __,131060,132950,1890,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
4JipHEz53sU,Nicki Minaj,Super Bass,system,"This one is for the boys with the boomin' __,",9310,11130,1820,1,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
4JipHEz53sU,Nicki Minaj,Super Bass,system,"Top down, AC, with the coolin' __",11130,12490,1360,1,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
rywUS-ohqeE,Alicia Keys,No One,Everything,__'s going to be alright,39830,43230,3400,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
rywUS-ohqeE,Alicia Keys,No One,everything,But all I know is __'s going to be alright,48440,53650,5210,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
rywUS-ohqeE,Alicia Keys,No One,Everything,__'s going to be alright,114490,117650,3160,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
rywUS-ohqeE,Alicia Keys,No One,everything,But all I know is __'s going to be alright,122820,128590,5770,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
DUT5rEU6pqM,Shakira,Hips Don'T Lie,everything,"And __ so unexpected, the way you right and left it",52000,55420,3420,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
t4H_Zoh7G5A,Jennifer Lopez,On The Floor,rhythm,Let the __ change your world on the floor,67890,71610,3720,1,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
rtOvBOTyX00,Christina Perri,A Thousand Years,anything,"I will not let __, take away",98760,106200,7440,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
LPgvNlrBfb0,Cher Lloyd,Want U Back,anything,Boy you can say __ you want,49240,52110,2870,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
LPgvNlrBfb0,Cher Lloyd,Want U Back,anything,Boy you can say __ you want,107890,110800,2910,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
LPgvNlrBfb0,Cher Lloyd,Want U Back,anything,Boy you can say __ you want,166750,169640,2890,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
0Gl2QnHNpkA,Backstreet Boys,As Long As You Love Me,mystery,And how you got me blind is still a __,38870,43600,4730,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
8WEtxJ4-sh4,Tlc,Waterfalls,system,Prey to crime I say the __ got you victim to your mind,203000,205900,2900,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
6JnGBs88sL0,Nelly Furtado,Say It Right,everything,Oh you could mean __ to me,81720,89940,8220,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
6JnGBs88sL0,Nelly Furtado,Say It Right,everything,Oh you could mean __ to me,147280,155670,8390,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
k6M5C-oKw9k,Ne-Yo,Miss Independent,Anything,__ less she telling them to get lost,137070,140590,3520,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
k6M5C-oKw9k,Ne-Yo,Miss Independent,everything,And __ she got best believe she bought it,174940,181090,6150,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
k6M5C-oKw9k,Ne-Yo,Miss Independent,everything,You're __ I need,186080,188550,2470,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
k6M5C-oKw9k,Ne-Yo,Miss Independent,everything,Said you're __ I need,188550,193060,4510,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
Gj5L9SYhoSE,Marina And The Diamonds,Primadonna,anything,Would you do __ for me?,31830,34100,2270,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
Gj5L9SYhoSE,Marina And The Diamonds,Primadonna,Anything,"__ for the crown, crown, crown",139730,143470,3740,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
NL2VBU604Jw,Gavin Degraw,Best I Ever Had,gypsy,"You're my neon __, my desert rain",28030,31560,3530,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
sQgd6MccwZc,Destiny'S Child,Say My Name,everything,When you say __ to me times two,64950,66970,2020,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
sQgd6MccwZc,Destiny'S Child,Say My Name,everything,When you say __ to me times two,134630,136440,1810,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
sQgd6MccwZc,Destiny'S Child,Say My Name,everything,When you say __ to me times two,204190,205990,1800,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
EgT_us6AsDg,Selena Gomez And The Scene,Love You Like A Love Song,lyrical,"A centerfold, a miracle, __",25460,29400,3940,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
EgT_us6AsDg,Selena Gomez And The Scene,Love You Like A Love Song,symphony,"Constantly, boy you played through my mind like a __",69210,74900,5690,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
EgT_us6AsDg,Selena Gomez And The Scene,Love You Like A Love Song,lyrical,"You are magical, __, beautiful",93250,97240,3990,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
WQnAxOQxQIU,Savage Garden,Truly Madly Deeply,everything,"I'll be your hope, I'll be your love, be __ that you need.",22200,27760,5560,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
WQnAxOQxQIU,Savage Garden,Truly Madly Deeply,everything,"I'll be your hope, I'll be your love, be __ that you need.",164160,170490,6330,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
TGwZ7MNtBFU,Gwen Stefani,Cool,Everything,__ is going right,31840,35840,4000,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
B8FTyEdLjqA,Mario,Let Me Love You,everything,Give you __ you want and need,64800,69540,4740,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
B8FTyEdLjqA,Mario,Let Me Love You,everything,Give you __ you want and need,135900,140560,4660,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
B8FTyEdLjqA,Mario,Let Me Love You,everything,Give you __ you want and need,176490,181570,5080,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
B8FTyEdLjqA,Mario,Let Me Love You,everything,Give you __ you want and need,196780,201920,5140,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
B8FTyEdLjqA,Mario,Let Me Love You,everything,Give you __ you want and need,217130,222190,5060,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
Jne9t8sHpUc,Alanis Morissette,Ironic,everything,When you think __'s okay and everything's going right,115720,123430,7710,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
Jne9t8sHpUc,Alanis Morissette,Ironic,everything,When you think everything's okay and __'s going right,115720,123430,7710,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
Jne9t8sHpUc,Alanis Morissette,Ironic,everything,You think __'s gone wrong and everything blows up,127170,130960,3790,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
Jne9t8sHpUc,Alanis Morissette,Ironic,everything,You think everything's gone wrong and __ blows up,127170,130960,3790,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
PIb6AZdTr-A,Cyndi Lauper,Girls Just Want To Have Fun,says,My mother __ when you gonna live your life right,23730,27810,4080,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
w4s6H4ku6ZY,Far  East Movement,Like A G6,Crystal,Gimme that __  (stal),33080,34840,1760,1,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
ewRjZoRtu0Y,M.I.A,Paper Planes,system,Lethal poison through their __,86320,88960,2640,1,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
ewRjZoRtu0Y,M.I.A,Paper Planes,system,Lethal poison through their __,97460,100170,2710,1,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
#NAME?,Bonnie Mckee,American Girl,everything,I wanna see all the stars and __ in between,80350,85660,5310,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
#NAME?,Bonnie Mckee,American Girl,anything,'Cause It's a free country so baby we can do __ (Whoa),89520,95430,5910,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
Y5fBdpreJiU,The Killers,Somebody Told Me,Anything,"__ goes but don't blink, you might miss",38510,45430,6920,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
DmeUuoxyt_E,Nickelback,Rockstar,anything,They'll get you __ with that evil smile,168630,171120,2490,1,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
DmeUuoxyt_E,Nickelback,Rockstar,anything,They'll get you __ with that evil smile,229340,232690,3350,1,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
j4y-RzVGrHg,Nickelback,Far Away,anything,"Give __, but I won't give up",94380,97690,3310,1,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
BB0DU4DoPP4,Nickelback,Photograph,says,Criminal record __ I broke in twice,33510,36920,3410,1,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
Zx4Hjq6KwO0,Keane,Everybody'S Changing,Says,__ everybody's changing,51630,54380,2750,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
o1tj2zJ2Wvg,Guns N' Roses,Welcome To The Jungle,everything,"We got __ you want honey, we know the names",48990,52490,3500,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
o1tj2zJ2Wvg,Guns N' Roses,Welcome To The Jungle,everything,You can have __ you want but you better not take it from me,127230,130880,3650,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
Rbm6GXllBiw,Guns N' Roses,Paradise City,says,The surgeon general __ it's hazardous to breathe,159100,161320,2220,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
YEi7GPkxfsE,Fleetwood Mac,Dreams,crystal,"Now here I go again, I see the __ visions",105420,127890,22470,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
6ul-cZyuYq4,Fleetwood Mac,Go Your Own Way,Everything,__ turned around,54440,59460,5020,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
6ul-cZyuYq4,Fleetwood Mac,Go Your Own Way,Everything,__'s waiting for you,75520,81550,6030,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
AscPOozwYA8,Eric Clapton,Tears In Heaven,Beyond,__ the door there's peace I'm sure,175120,185640,10520,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
gOXaUjGk-yY,Queens Of The Stone Age,I Sat By The Ocean,anything,"It doesn't change __, so baby what good does it do?",48350,56090,7740,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
eBG7P-K-r1Y,Foo Fighters,Everlong,everything,If __ could ever feel this real forever,97280,103240,5960,0,Feature_Has_Phoneme_Ih_Spelled_Y_Not_End,sounds_ih_iy,sounds_ih_iy,,,,,,
